Mandatory Information,,,,Optional Information,,,,,,,,,,,,,,,,,Unused Information,,,,
Username,Location_Name,Latitude,Longitude,Precipitation_annualAvg_mm,PotentialEvapotranspiration_annualAvg_mm,SurfaceWater_annualAvgFlows_km3,Groundwater_annualAvgRecharge_mm,SoilMoisture_annualAvg_pct,SurfaceWaterDiversion_Percent,SurfaceWaterDiversion_averageInCubicKM,CurrentStorageTrend_mm,Groundwater_Access,SoilMoisture_Access,DripIrrigation,OnsiteReservoirs,GrowMonth_Start,GrowMonth_End,PrimaryCrop,TotalAreaUnderCultivation_km2,Annual_Water_Needs_mm,OnsiteStorage_other,Location_Address,SecondaryCrop,SoilClass,Region
Rabobank_prelimScreen_rawdata,1,-38.94012533,-73.0251706,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,2,-38.98948642,-72.87352868,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,3,-38.97705217,-72.62842243,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,4,-39.13029517,-72.64907396,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,5,-39.13757308,-72.6195488,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,6,-39.10430549,-72.55264788,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,7,-39.17782651,-72.44694289,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,8,-39.25408794,-72.48184277,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,9,-39.00925121,-72.40249726,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,10,-39.0937921,-72.39873671,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,11,-39.01242703,-72.28301581,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,12,-38.96607088,-72.16433295,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,13,-39.19245763,-72.3192974,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,14,-39.23351168,-72.26055139,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,15,-38.99735926,-73.21831547,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,16,-38.87387837,-73.18165883,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,17,-38.76895555,-73.13767672,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,18,-38.83666472,-73.05623528,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,19,-38.75939422,-73.01877768,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,20,-38.818978,-72.94146953,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,21,-38.76818573,-72.81255373,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,22,-38.87273975,-72.83640796,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,23,-38.86251185,-72.76125926,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,24,-38.67093321,-72.79808941,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,25,-38.73867891,-72.48665821,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,26,-38.60154834,-72.86377795,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,27,-38.64584272,-72.48359317,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,28,-38.85407279,-72.42244105,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,29,-38.92572928,-72.40437623,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,30,-38.63545086,-72.31114172,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,31,-38.79505371,-72.30050597,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,32,-38.7785988,-72.40708617,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,33,-38.55711219,-72.31464373,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,34,-38.58141158,-72.44326742,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,35,-38.39317277,-72.75927985,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,36,-38.7570236,-72.17443156,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,37,-38.69658509,-72.29709448,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,38,-38.84616766,-72.32235472,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,39,-38.898609,-72.25992796,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,40,-38.48638386,-72.22109801,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,41,-38.46199448,-72.31963638,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,42,-38.52292306,-72.05045296,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,43,-38.58676823,-72.15314521,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,44,-38.65832434,-72.09523378,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,45,-38.42694147,-72.14062225,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,46,-38.47818852,-72.59980518,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,47,-38.40648493,-72.47301044,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,48,-38.41428161,-72.26083094,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,49,-38.54612281,-72.5484742,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,50,-38.31977874,-72.68598813,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,51,-38.2953967,-72.71579079,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,52,-38.26655945,-72.46321849,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,53,-38.31809197,-72.5434452,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,54,-38.23449906,-72.76383826,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,55,-38.22769607,-72.55377414,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,56,-38.05990236,-72.88704858,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,57,-38.48054479,-71.91733676,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,58,-38.44386448,-71.94348154,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,59,-38.28155342,-72.29990445,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,60,-38.34019147,-72.26545995,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,61,-37.93457011,-72.9182508,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,62,-38.02933709,-73.01509966,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,63,-38.19887429,-72.25138366,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,64,-38.31065842,-72.18851848,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,65,-37.65967105,-72.66527812,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,66,-37.62101464,-72.44447713,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,67,-37.67748236,-72.54545567,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,68,-37.69962558,-72.64315399,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,69,-37.60565871,-72.2558612,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,70,-37.73112481,-72.34624994,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,71,-37.6802446,-72.27391914,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,72,-37.80544275,-72.6433301,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,73,-37.77809633,-72.10479726,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,74,-37.68519296,-72.05956132,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,75,-37.7197276,-71.93872334,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,76,-37.70751297,-71.88256068,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,77,-37.7106087,-71.84443769,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,78,-38.1391998,-72.73026263,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,79,-38.18693286,-72.61055083,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,80,-33.95649183,-71.73514184,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,81,-33.89690132,-71.68731071,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,82,-33.94478904,-71.47715647,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,83,-33.92646666,-71.36768467,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,84,-33.75429947,-71.35072132,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,85,-33.80208348,-71.33317965,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,86,-33.72401556,-71.27813839,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,87,-33.66550935,-71.34276811,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,88,-33.76450356,-71.1540679,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,89,-33.69092503,-71.07923704,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,90,-33.61351654,-71.23559729,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,91,-33.54729867,-71.21793716,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,92,-33.58603386,-71.07752575,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,93,-33.49521687,-71.15215917,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,94,-33.63593617,-70.92271713,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,95,-33.7109431,-70.95271114,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,96,-33.51696672,-71.06269908,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,97,-33.74769536,-70.88487412,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,98,-33.78635981,-70.81194051,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,99,-33.81316541,-70.76883144,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,100,-33.84764245,-70.73012004,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,101,-33.93561604,-70.74735902,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,102,-33.23701652,-70.78306974,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,103,-33.61293279,-71.63062718,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,104,-33.56944188,-71.60231111,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,105,-33.2572219,-71.4628852,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,106,-32.8994248,-71.35435146,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,107,-33.00412876,-71.33207966,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,108,-32.74394912,-71.20507401,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,109,-32.81497927,-71.15098578,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,110,-32.81462975,-70.98556097,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,111,-32.90137635,-70.97369044,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,112,-32.76397421,-70.84316233,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,113,-32.73506142,-70.97594699,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,114,-32.7311805,-70.7638413,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,115,-32.77763129,-70.69326972,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,116,-30.62948648,-71.43595636,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,117,-30.69010525,-71.47643437,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,118,-30.7409161,-71.40397832,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,119,-30.5859181,-71.3082849,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,120,-30.64224185,-71.28355987,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,121,-30.77608486,-71.33771165,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,122,-30.80078332,-71.24601467,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,123,-30.63001192,-71.19027172,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,124,-31.12951155,-71.20985786,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,125,-30.54280973,-71.44150255,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
Rabobank_prelimScreen_rawdata,126,-29.97492888,-71.13011688,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,
